Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX
handbrake,0,4.69,0.6,1,30,0.9666666666666667,9
handcart,0,4.67,0.62,1,28,0.9642857142857143,4
handclap,0,4.28,1.1,1,26,0.9615384615384616,6
handclasp,0,4.22,0.89,1,28,0.9642857142857143,3
handcraft,0,3.45,1.48,1,30,0.9666666666666667,3
handcrafted,0,3.27,1.34,1,27,0.9629629629629629,11
handcuff,0,4.79,0.41,0,29,1.0,52
handed,0,3.26,1.46,1,28,0.9642857142857143,473
handedness,0,2.59,1.14,1,23,0.9565217391304348,3
handful,0,3.48,1.37,0,27,1.0,291
handgrenade,0,4.78,0.64,1,28,0.9642857142857143,0
handgrip,0,4.29,1.05,0,28,1.0,0
handgun,0,5.0,0.0,0,25,1.0,66
handheld,0,3.93,1.33,0,27,1.0,20
handhold,0,3.91,1.24,2,25,0.92,3
handicap,0,3.07,1.39,0,29,1.0,139
handicapped,0,3.66,1.23,0,29,1.0,136
handicapping,0,2.76,1.41,0,29,1.0,8
handicraft,0,3.73,1.4,2,28,0.9285714285714286,1
handily,0,2.08,1.15,2,27,0.9259259259259259,5
handiness,0,2.27,1.22,1,27,0.9629629629629629,0
handiwork,0,3.11,1.45,0,28,1.0,38
handkerchief,0,5.0,0.0,0,27,1.0,214
handle,0,4.57,0.92,0,28,1.0,5529
handlebar,0,4.76,0.69,0,29,1.0,10
handled,0,3.11,1.28,0,27,1.0,652
handler,0,3.21,1.26,1,30,0.9666666666666667,140
handless,0,3.73,1.43,3,29,0.896551724137931,0
handling,0,3.0,1.41,1,29,0.9655172413793104,579
handmade,0,4.25,0.97,0,28,1.0,46
handmaid,0,4.0,1.24,3,30,0.9,5
handmaiden,0,4.64,0.49,2,24,0.9166666666666666,10
handoff,0,3.03,1.3,1,30,0.9666666666666667,12
handout,0,3.52,1.22,0,27,1.0,43
handover,0,3.0,1.47,3,28,0.8928571428571429,4
handpainted,0,3.91,1.28,1,24,0.9583333333333334,0
handpick,0,3.11,1.25,1,28,0.9642857142857143,5
handprint,0,4.97,0.19,0,29,1.0,32
handrail,0,4.72,0.84,0,29,1.0,6
handsaw,0,5.0,0.0,1,29,0.9655172413793104,5
handset,0,4.38,1.15,0,29,1.0,13
handsfree,0,3.62,1.47,0,29,1.0,0
handshake,0,4.52,0.75,0,27,1.0,155
handshaking,0,4.34,1.04,0,29,1.0,4
handsome,0,2.63,1.25,0,30,1.0,1684
handsomely,0,2.07,1.0,1,28,0.9642857142857143,37
handsomeness,0,2.3,1.46,0,27,1.0,2
handspring,0,3.78,1.42,1,28,0.9642857142857143,8
handstand,0,4.57,0.96,0,28,1.0,7
handwash,0,4.12,1.14,1,27,0.9629629629629629,0
handwork,0,3.66,1.26,2,31,0.9354838709677419,1
handwoven,0,4.29,1.12,0,28,1.0,4
handwrite,0,3.85,1.26,0,27,1.0,0
handwriting,0,4.59,0.89,0,27,1.0,301
handwritten,0,4.07,1.24,0,27,1.0,17
handy,0,1.88,1.03,0,26,1.0,623
handyman,0,4.12,1.24,0,26,1.0,93
hang,0,3.7,1.17,1,28,0.9642857142857143,7535
hangar,0,4.5,1.14,4,30,0.8666666666666667,173
hanger,0,4.81,0.48,0,27,1.0,69
hangglider,0,4.71,0.91,3,27,0.8888888888888888,0
hanging,0,4.03,1.13,0,30,1.0,2735
hangman,0,4.46,0.88,0,28,1.0,66
hangnail,0,4.71,0.85,0,28,1.0,15
hangout,0,3.92,1.06,0,26,1.0,38
hangover,0,3.57,1.43,0,28,1.0,199
hangup,0,2.24,1.12,0,29,1.0,1
hanker,0,2.39,1.73,4,27,0.8518518518518519,11
hankering,0,2.19,1.18,1,28,0.9642857142857143,33
hankie,0,4.76,0.83,2,27,0.9259259259259259,21
hanky,0,4.76,0.83,2,27,0.9259259259259259,42
haphazard,0,2.48,1.42,1,28,0.9642857142857143,10
haphazardly,0,2.21,1.34,0,28,1.0,1
haphazardness,0,1.92,1.29,2,27,0.9259259259259259,0
hapless,0,1.74,1.1,4,27,0.8518518518518519,20
haplessly,0,1.68,1.03,2,27,0.9259259259259259,0
happen,0,1.78,1.12,0,27,1.0,12968
happening,0,2.1,1.11,0,29,1.0,4618
happenstance,0,1.54,0.72,4,28,0.8571428571428571,8
happier,0,2.14,1.33,0,29,1.0,637
happiest,0,2.03,1.24,0,29,1.0,328
happily,0,1.96,1.26,0,27,1.0,521
happiness,0,2.6,1.26,0,25,1.0,1249
happy,0,2.56,1.78,0,27,1.0,16993
harass,0,2.67,1.58,0,30,1.0,68
harasser,0,3.58,1.36,0,26,1.0,3
harassingly,0,1.85,0.77,0,27,1.0,0
harassment,0,2.58,1.35,0,24,1.0,300
harbor,0,4.57,0.9,0,30,1.0,562
harbormaster,0,4.5,0.88,0,28,1.0,8
hard,0,3.76,1.3,0,29,1.0,15700
hardball,0,3.08,1.5,2,26,0.9230769230769231,53
hardboiled,0,3.92,1.2,0,26,1.0,3
hardbound,0,4.04,1.23,3,27,0.8888888888888888,0
hardcopy,0,4.61,0.83,2,30,0.9333333333333333,1
hardcore,0,2.4,1.26,0,25,1.0,156
hardcover,0,4.69,0.66,0,29,1.0,8
harddisk,0,4.76,0.69,0,29,1.0,0
harden,0,3.36,1.29,2,24,0.9166666666666666,28
hardened,0,2.63,1.18,1,28,0.9642857142857143,58
hardener,0,3.0,1.36,0,29,1.0,0
hardening,0,2.96,1.28,0,26,1.0,13
harder,0,2.0,1.19,0,28,1.0,1544
hardhat,0,4.77,0.68,0,30,1.0,2
hardhead,0,2.54,1.35,1,25,0.96,11
hardheaded,0,2.37,1.55,1,28,0.9642857142857143,24
hardheadedly,0,1.88,1.23,1,25,0.96,0
hardheadedness,0,1.52,0.59,1,24,0.9583333333333334,0
hardhearted,0,1.67,0.88,1,28,0.9642857142857143,3
hardheartedly,0,1.77,0.99,2,28,0.9285714285714286,0
hardheartedness,0,1.85,1.12,2,28,0.9285714285714286,0
hardily,0,2.07,1.0,3,30,0.9,2
hardiness,0,2.18,1.19,1,29,0.9655172413793104,0
hardline,0,2.54,1.48,2,28,0.9285714285714286,2
hardly,0,1.62,1.01,0,29,1.0,2613
hardness,0,3.34,1.45,0,29,1.0,13
hardship,0,1.79,0.9,0,29,1.0,77
hardtop,0,4.3,1.11,2,25,0.92,18
hardware,0,4.62,0.56,0,29,1.0,348
hardwired,0,3.63,1.31,1,28,0.9642857142857143,6
hardwood,0,4.4,1.19,0,25,1.0,33
hardworking,0,2.48,1.19,0,27,1.0,77
hardy,0,2.22,1.01,1,28,0.9642857142857143,188
hare,0,4.88,0.34,1,25,0.96,195
harebrain,0,2.05,1.33,2,24,0.9166666666666666,1
harebrained,0,1.56,0.82,0,25,1.0,23
harem,0,4.38,1.02,3,29,0.896551724137931,45
hark,0,2.38,1.44,4,28,0.8571428571428571,86
harlequin,0,3.48,1.63,3,30,0.9,17
harlot,0,3.63,1.31,3,30,0.9,40
harlotry,0,2.22,1.13,4,27,0.8518518518518519,0
harm,0,2.62,1.21,0,29,1.0,1621
harmful,0,2.19,1.11,0,27,1.0,66
harmfully,0,1.96,1.09,1,28,0.9642857142857143,0
harmfulness,0,1.88,1.01,0,25,1.0,0
harmless,0,1.9,1.35,0,29,1.0,441
harmlessly,0,1.86,1.03,0,29,1.0,4
harmlessness,0,2.07,1.07,0,29,1.0,0
harmonic,0,3.07,1.44,1,29,0.9655172413793104,11
harmonica,0,4.9,0.4,1,31,0.967741935483871,89
harmonically,0,2.56,1.31,0,27,1.0,0
harmonics,0,2.63,1.01,0,27,1.0,11
harmonious,0,2.04,1.16,0,27,1.0,20
harmoniously,0,1.83,0.95,0,30,1.0,7
harmoniousness,0,1.77,0.91,0,26,1.0,0
harmonist,0,3.67,1.3,3,30,0.9,0
harmonistically,0,2.21,1.18,4,28,0.8571428571428571,0
harmonization,0,2.82,1.33,0,28,1.0,0
harmonize,0,3.07,1.34,0,30,1.0,5
harmonizer,0,2.85,1.51,2,29,0.9310344827586207,1
harmony,0,2.46,1.23,0,28,1.0,419
harness,0,4.14,1.04,0,28,1.0,133
harp,0,4.85,0.46,0,27,1.0,134
harpist,0,4.08,1.32,0,26,1.0,2
harpoon,0,4.67,0.88,0,27,1.0,44
harpooner,0,4.39,0.88,2,30,0.9333333333333333,3
harpsichord,0,4.67,0.94,620,5891,0.8947547105754541,11
harpsichordist,0,4.5,0.95,3,29,0.896551724137931,0
harrassment,0,2.65,1.29,0,26,1.0,0
harrowing,0,2.37,1.24,2,29,0.9310344827586207,27
harrowingly,0,1.58,0.65,2,26,0.9230769230769231,1
harsh,0,2.23,1.18,0,26,1.0,362
harshly,0,2.21,1.13,0,28,1.0,32
harshness,0,2.19,1.19,0,31,1.0,7
harvest,0,4.0,1.31,0,28,1.0,195
harvester,0,4.21,0.96,1,29,0.9655172413793104,11
harvestless,0,2.52,1.36,4,29,0.8620689655172413,0
harvestman,0,4.42,0.86,2,28,0.9285714285714286,0
hash,0,4.1,1.32,0,29,1.0,180
hashish,0,4.33,1.33,2,29,0.9310344827586207,23
hassle,0,2.18,1.25,1,29,0.9655172413793104,133
haste,0,2.29,1.37,0,24,1.0,106
hasten,0,2.22,1.12,1,28,0.9642857142857143,37
hastily,0,2.31,1.39,0,29,1.0,38
hastiness,0,2.0,1.27,0,27,1.0,1
hasty,0,2.7,1.37,0,30,1.0,179
hat,0,4.88,0.6,0,25,1.0,3273
hatband,0,4.38,0.92,4,28,0.8571428571428571,1
hatbox,0,4.86,0.44,1,30,0.9666666666666667,9
hatch,0,4.46,0.92,0,28,1.0,654
hatchback,0,4.48,0.59,1,26,0.9615384615384616,8
hatchery,0,4.22,1.31,2,29,0.9310344827586207,7
hatchet,0,4.93,0.27,1,28,0.9642857142857143,100
hatching,0,3.41,1.59,0,29,1.0,25
hatchling,0,4.53,0.9,0,30,1.0,3
hatchway,0,3.96,1.4,4,28,0.8571428571428571,4
hate,0,1.97,1.35,0,30,1.0,10944
hateful,0,2.07,1.28,0,30,1.0,102
hatefully,0,1.93,1.12,0,28,1.0,0
hatefulness,0,1.62,0.98,0,29,1.0,1
hater,0,2.21,1.15,0,29,1.0,32
hatless,0,3.56,1.66,1,26,0.9615384615384616,2
hatred,0,2.0,1.2,0,29,1.0,276
haughtily,0,1.92,0.95,4,29,0.8620689655172413,0
haughtiness,0,1.44,0.65,3,28,0.8928571428571429,0
haughty,0,1.67,0.96,0,27,1.0,21
haul,0,3.81,1.36,0,27,1.0,361
hauler,0,4.33,0.78,2,29,0.9310344827586207,3
haunch,0,3.23,1.48,4,30,0.8666666666666667,4
haunt,0,2.03,1.27,0,30,1.0,182
haunter,0,2.96,1.55,3,27,0.8888888888888888,0
hauntingly,0,1.89,1.12,1,28,0.9642857142857143,3
have,0,2.18,1.25,0,28,1.0,314232
haven,0,3.38,1.37,0,29,1.0,18844
havoc,0,2.18,1.09,0,28,1.0,69
hawk,0,4.93,0.27,0,27,1.0,650
hawking,0,2.67,1.17,1,25,0.96,43
hay,0,4.87,0.43,0,30,1.0,325
hayfield,0,4.85,0.36,1,28,0.9642857142857143,1
hayfork,0,4.89,0.42,2,29,0.9310344827586207,0
hayloft,0,4.47,0.97,1,31,0.967741935483871,12
haymaker,0,4.19,1.21,3,30,0.9,3
hayride,0,3.93,1.48,0,30,1.0,36
hayseed,0,4.0,1.36,3,29,0.896551724137931,16
haystack,0,4.87,0.51,0,30,1.0,70
haywire,0,2.5,1.32,1,25,0.96,64
hazard,0,3.67,1.07,0,27,1.0,197
hazardless,0,2.28,1.19,1,30,0.9666666666666667,0
hazardous,0,3.1,1.45,0,30,1.0,94
hazardously,0,2.32,1.18,3,28,0.8928571428571429,0
hazardousness,0,2.61,1.2,0,28,1.0,0
haze,0,4.04,1.02,1,28,0.9642857142857143,77
hazel,0,3.7,1.44,0,30,1.0,55
hazelnut,0,4.6,0.81,0,30,1.0,9
hazily,0,2.08,1.2,1,27,0.9629629629629629,0
haziness,0,3.56,1.37,1,28,0.9642857142857143,0
hazing,0,2.87,1.41,0,30,1.0,53
hazmat,0,3.81,1.47,3,29,0.896551724137931,41
hazy,0,3.15,1.22,0,26,1.0,41
he,0,3.93,1.41,0,27,1.0,389497
head,0,4.75,0.65,0,28,1.0,18947
headache,0,3.9,1.14,0,29,1.0,719
headachy,0,2.77,1.23,3,25,0.88,2
headband,0,5.0,0.0,0,29,1.0,21
headboard,0,4.65,0.83,0,23,1.0,15
headcheese,0,4.26,1.32,3,30,0.9,1
headcount,0,3.85,1.12,1,27,0.9629629629629629,4
headdress,0,4.71,0.71,0,28,1.0,15
headed,0,2.67,1.21,1,28,0.9642857142857143,1570
header,0,3.93,1.25,0,28,1.0,25
headfirst,0,3.83,1.4,1,24,0.9583333333333334,16
headgear,0,4.83,0.47,0,29,1.0,16
headhunter,0,4.24,1.18,0,29,1.0,9
headily,0,1.57,0.81,3,24,0.875,0
headiness,0,2.22,1.28,3,30,0.9,0
heading,0,3.1,1.35,1,30,0.9666666666666667,1707
headlamp,0,4.66,0.81,0,29,1.0,0
headless,0,4.42,0.95,0,26,1.0,67
headlight,0,4.97,0.19,0,29,1.0,37
headline,0,4.04,1.32,0,28,1.0,132
headliner,0,3.72,1.37,0,25,1.0,22
headlock,0,4.21,1.23,0,28,1.0,20
headlong,0,2.0,1.15,3,25,0.88,20
headman,0,3.74,1.33,3,22,0.8636363636363636,15
headmaster,0,4.12,1.24,0,26,1.0,112
headmastership,0,2.58,1.36,3,29,0.896551724137931,1
headmistress,0,4.56,0.85,0,27,1.0,16
headphone,0,4.93,0.26,0,29,1.0,8
headphones,0,4.79,0.79,0,28,1.0,80
headpiece,0,4.8,0.61,0,30,1.0,16
headquarter,0,3.83,1.17,0,29,1.0,24
headquarters,0,4.14,1.19,0,29,1.0,839
headrest,0,4.8,0.76,0,30,1.0,6
headroom,0,3.58,1.5,1,27,0.9629629629629629,3
heads,0,4.63,0.67,0,30,1.0,2177
headscarf,0,4.85,0.46,2,28,0.9285714285714286,0
headset,0,4.83,0.54,0,29,1.0,42
headshake,0,3.54,1.56,1,27,0.9629629629629629,0
headship,0,2.74,1.57,4,27,0.8518518518518519,0
headshot,0,4.0,1.23,1,27,0.9629629629629629,0
headshrinker,0,3.0,1.47,4,28,0.8571428571428571,12
headsman,0,3.65,1.47,2,28,0.9285714285714286,8
headspace,0,2.83,1.58,4,28,0.8571428571428571,1
headstand,0,4.75,0.59,0,28,1.0,3
headstone,0,4.39,1.17,0,28,1.0,51
headstrong,0,2.14,1.3,0,28,1.0,46
headstrongness,0,1.8,1.19,4,29,0.8620689655172413,0
headteacher,0,3.69,1.57,3,29,0.896551724137931,0
headwaiter,0,4.43,0.92,1,29,0.9655172413793104,15
headway,0,2.3,1.32,1,28,0.9642857142857143,33
headwear,0,4.75,0.7,0,28,1.0,2
headwind,0,3.29,1.23,3,24,0.875,6
headwork,0,2.36,1.29,4,29,0.8620689655172413,1
headworker,0,3.65,1.03,2,25,0.92,0
heady,0,1.59,1.05,4,31,0.8709677419354839,20
heal,0,3.03,1.55,0,29,1.0,578
healable,0,2.22,1.25,2,29,0.9310344827586207,0
healer,0,3.52,1.34,0,23,1.0,84
healing,0,2.76,1.41,0,29,1.0,326
health,0,2.28,1.22,0,29,1.0,2054
healthcare,0,3.24,1.3,0,25,1.0,29
healthful,0,2.89,1.19,1,28,0.9642857142857143,10
healthfully,0,1.41,0.68,0,29,1.0,0
healthily,0,2.4,1.19,1,26,0.9615384615384616,1
healthiness,0,2.07,1.18,2,30,0.9333333333333333,0
healthy,0,3.31,1.38,0,26,1.0,1262
heap,0,3.9,1.18,0,29,1.0,249
heaps,0,3.42,1.21,1,27,0.9629629629629629,26
hear,0,3.66,1.49,0,29,1.0,28323
hearable,0,2.4,1.29,0,25,1.0,0
hearing,0,3.18,1.42,0,28,1.0,2281
hearsay,0,1.82,1.06,0,28,1.0,78
hearse,0,4.85,0.46,2,29,0.9310344827586207,81
heart,0,4.52,0.95,0,29,1.0,12453
heartache,0,2.2,1.35,0,25,1.0,74
heartbeat,0,4.08,1.35,0,26,1.0,284
heartbreak,0,2.15,1.43,0,27,1.0,112
heartbreaker,0,2.14,1.15,0,28,1.0,32
heartbreaking,0,2.04,1.22,0,26,1.0,61
heartbreakingly,0,1.96,1.15,2,28,0.9285714285714286,2
heartbroken,0,2.37,1.3,0,30,1.0,93
heartbrokenly,0,1.46,0.66,4,28,0.8571428571428571,0
heartbrokenness,0,1.78,1.17,4,27,0.8518518518518519,0
heartburn,0,3.39,1.45,0,28,1.0,38
heartburning,0,3.74,1.29,1,28,0.9642857142857143,0
heartedly,0,1.56,0.7,0,27,1.0,3
hearten,0,2.04,1.19,0,27,1.0,0
heartening,0,2.08,1.19,2,27,0.9259259259259259,2
heartfelt,0,1.89,0.99,0,28,1.0,72
hearth,0,4.38,1.15,1,30,0.9666666666666667,34
hearthside,0,3.89,1.13,2,30,0.9333333333333333,0
hearthstone,0,4.52,1.05,4,29,0.8620689655172413,0
heartily,0,2.27,1.31,1,27,0.9629629629629629,39
heartiness,0,2.24,1.05,0,25,1.0,0
heartland,0,2.31,0.88,2,28,0.9285714285714286,28
heartless,0,1.79,1.17,1,29,0.9655172413793104,179
heartlessly,0,1.66,0.86,0,29,1.0,4
heartlessness,0,1.93,1.18,0,28,1.0,1
hearts,0,4.48,1.01,0,27,1.0,1172
heartsick,0,1.93,1.05,1,29,0.9655172413793104,14
heartsickness,0,2.14,1.27,1,30,0.9666666666666667,0
heartstring,0,2.32,1.49,2,24,0.9166666666666666,3
heartthrob,0,3.32,1.44,0,25,1.0,19
heartwarming,0,1.52,0.75,0,27,1.0,19
heartworm,0,4.15,1.23,0,27,1.0,1
hearty,0,2.55,1.15,0,29,1.0,99
heat,0,3.79,1.08,0,29,1.0,2044
heatedly,0,2.25,1.24,0,28,1.0,1
heater,0,4.8,0.5,0,25,1.0,139
heathen,0,3.04,1.35,1,29,0.9655172413793104,81
heathenism,0,1.67,0.7,4,28,0.8571428571428571,1
heather,0,3.72,1.54,1,26,0.9615384615384616,558
heating,0,3.34,1.4,0,29,1.0,137
heatless,0,2.79,1.41,1,25,0.96,0
heatproof,0,2.96,1.23,1,29,0.9655172413793104,0
heatstroke,0,3.28,1.39,0,29,1.0,8
heatwave,0,3.39,1.37,0,28,1.0,5
heave,0,3.67,1.27,0,30,1.0,186
heaven,0,1.81,1.47,0,27,1.0,2887
heavenliness,0,1.7,0.99,0,30,1.0,0
heavenly,0,1.5,0.86,0,26,1.0,282
heavens,0,2.57,1.48,0,28,1.0,677
heavenwards,0,2.57,1.47,4,27,0.8518518518518519,0
heavily,0,3.15,1.32,2,28,0.9285714285714286,312
heaviness,0,2.89,1.22,0,27,1.0,11
heaving,0,3.32,1.31,0,28,1.0,31
heavy,0,3.37,1.47,0,27,1.0,2412
heavyhearted,0,2.0,0.96,1,28,0.9642857142857143,0
heavyheartedness,0,1.93,1.27,0,28,1.0,0
heavyset,0,3.46,1.57,0,28,1.0,10
heavyweight,0,3.52,1.33,0,25,1.0,178
heckle,0,3.23,1.45,0,30,1.0,16
heckler,0,3.79,1.29,0,29,1.0,15
hectic,0,1.96,1.32,0,27,1.0,94
hedge,0,4.54,0.79,0,28,1.0,79
hedgehog,0,4.93,0.25,0,30,1.0,15
hedging,0,2.71,1.18,1,29,0.9655172413793104,17
hedgy,0,2.45,1.26,4,26,0.8461538461538461,0
hedonistic,0,2.36,1.43,1,23,0.9565217391304348,5
heed,0,1.93,1.17,3,30,0.9,92
heedful,0,1.4,0.58,3,28,0.8928571428571429,1
heedfulness,0,1.96,0.77,4,27,0.8518518518518519,0
heedless,0,1.89,1.22,1,28,0.9642857142857143,3
heedlessly,0,1.5,0.71,3,29,0.896551724137931,1
heedlessness,0,2.12,1.11,2,28,0.9285714285714286,0
heehaw,0,2.91,1.5,4,27,0.8518518518518519,1
heel,0,4.86,0.36,0,28,1.0,377
heelless,0,2.88,1.36,3,28,0.8928571428571429,0
heft,0,2.72,1.4,4,29,0.8620689655172413,10
heftily,0,2.0,1.24,3,26,0.8846153846153846,0
heftiness,0,2.83,1.31,0,29,1.0,0
hefty,0,3.07,1.19,0,29,1.0,62
heifer,0,4.22,1.28,3,30,0.9,61
height,0,3.86,1.41,0,29,1.0,476
heighten,0,2.52,1.29,0,25,1.0,9
heightened,0,2.38,1.13,0,26,1.0,43
heightener,0,2.62,1.42,2,28,0.9285714285714286,0
heinous,0,1.71,0.85,2,30,0.9333333333333333,82
heinously,0,1.86,1.17,1,23,0.9565217391304348,4
heinousness,0,1.91,0.9,2,25,0.92,1
heir,0,3.21,1.52,0,28,1.0,266
heiress,0,3.89,1.42,0,27,1.0,58
heirless,0,3.0,1.39,3,30,0.9,0
heirloom,0,3.73,1.26,0,30,1.0,43
heist,0,3.3,1.49,0,30,1.0,160
helicopter,0,4.62,1.02,0,26,1.0,806
heliocentric,0,2.6,1.58,4,29,0.8620689655172413,0
heliport,0,4.7,0.76,3,26,0.8846153846153846,21
helium,0,3.96,1.16,0,24,1.0,73
hell,0,2.41,1.72,0,29,1.0,24012
hellacious,0,1.6,0.76,4,29,0.8620689655172413,0
hellfire,0,2.52,1.64,4,29,0.8620689655172413,39
hellhole,0,3.0,1.62,1,27,0.9629629629629629,78
hellhound,0,3.28,1.7,3,28,0.8928571428571429,3
hellish,0,2.16,1.34,1,26,0.9615384615384616,39
hellishly,0,2.17,1.09,2,26,0.9230769230769231,3
hellishness,0,1.82,1.02,0,28,1.0,0
hello,0,2.8,1.47,0,30,1.0,29857
helm,0,3.88,1.17,4,29,0.8620689655172413,273
helmet,0,4.92,0.27,0,26,1.0,483
helmeted,0,4.58,0.7,1,27,0.9629629629629629,1
helmless,0,2.91,1.35,4,27,0.8518518518518519,0
helmsman,0,4.28,1.02,4,29,0.8620689655172413,26
help,0,2.56,1.42,0,27,1.0,46977
helpdesk,0,4.04,1.23,4,28,0.8571428571428571,0
helper,0,3.39,1.42,0,28,1.0,103
helpful,0,1.76,1.02,0,29,1.0,619
helpfully,0,1.75,1.04,0,28,1.0,1
helpfulness,0,1.83,1.04,0,29,1.0,0
helping,0,2.53,1.48,0,30,1.0,2588
helpingly,0,1.76,1.09,4,29,0.8620689655172413,0
helpless,0,2.07,1.18,0,28,1.0,568
helplessly,0,1.92,0.97,0,24,1.0,16
helplessness,0,2.0,1.04,0,27,1.0,12
helpline,0,3.23,1.27,2,28,0.9285714285714286,1
hem,0,4.43,0.96,0,28,1.0,42
hematologist,0,4.44,1.15,0,27,1.0,1
hematoma,0,3.33,1.66,4,28,0.8571428571428571,57
hemisphere,0,3.58,1.39,0,31,1.0,76
hemispherical,0,3.0,1.26,1,27,0.9629629629629629,0
hemline,0,4.44,0.82,0,25,1.0,10
hemlock,0,4.88,0.44,2,27,0.9259259259259259,32
hemoglobin,0,4.08,1.44,0,24,1.0,28
hemophilia,0,3.22,1.42,1,28,0.9642857142857143,2
hemophiliac,0,3.38,1.38,4,28,0.8571428571428571,0
hemophilic,0,3.14,1.28,4,26,0.8461538461538461,0
hemorrhage,0,3.59,1.26,1,23,0.9565217391304348,87
hemorrhoid,0,4.68,0.72,1,29,0.9655172413793104,18
hemp,0,4.85,0.46,0,27,1.0,17
hempseed,0,4.78,0.42,2,29,0.9310344827586207,0
hemstitch,0,4.44,1.26,2,27,0.9259259259259259,0
hen,0,4.9,0.41,0,29,1.0,163
hence,0,1.41,0.73,0,22,1.0,247
henceforth,0,1.79,1.21,0,29,1.0,51
henceforward,0,1.62,0.75,2,28,0.9285714285714286,2
henchman,0,4.08,1.13,1,27,0.9629629629629629,17
henhouse,0,4.7,0.82,1,28,0.9642857142857143,20
henna,0,4.15,1.23,1,28,0.9642857142857143,11
hepatitis,0,3.96,1.34,0,27,1.0,79
heptagon,0,4.26,1.25,3,26,0.8846153846153846,0
her,0,3.0,1.36,0,30,1.0,144627
herald,0,2.87,1.36,0,30,1.0,132
herb,0,4.57,1.03,1,29,0.9655172413793104,254
herbal,0,3.57,1.17,0,28,1.0,82
herbalist,0,3.54,1.61,1,25,0.96,6
herbicidal,0,3.18,1.36,1,29,0.9655172413793104,0
herbicide,0,4.1,1.21,0,29,1.0,0
herbivore,0,4.08,1.14,2,26,0.9230769230769231,6
herbivorous,0,2.7,1.41,1,28,0.9642857142857143,1
herbs,0,4.79,0.49,0,29,1.0,141
herculean,0,2.0,1.09,2,25,0.92,7
herd,0,4.11,1.2,0,28,1.0,360
herder,0,3.96,1.1,1,29,0.9655172413793104,38
herding,0,3.72,1.31,0,29,1.0,17
herdsman,0,4.11,1.23,1,29,0.9655172413793104,1
herdswoman,0,3.97,1.4,1,30,0.9666666666666667,0
here,0,3.13,1.53,0,30,1.0,230788
hereabout,0,2.12,1.24,3,29,0.896551724137931,1
hereafter,0,1.64,0.91,0,28,1.0,69
hereby,0,1.68,1.03,0,25,1.0,325
hereditarianism,0,2.0,0.91,3,28,0.8928571428571429,0
hereditarily,0,2.36,1.22,1,29,0.9655172413793104,0
hereditary,0,2.0,1.25,0,28,1.0,60
heredity,0,1.81,1.04,0,27,1.0,13
herein,0,1.89,1.34,0,27,1.0,21
hereinafter,0,1.69,1.05,2,28,0.9285714285714286,3
heresy,0,2.04,1.37,0,28,1.0,51
heretic,0,3.23,1.42,3,29,0.896551724137931,30
heretical,0,1.83,1.03,2,25,0.92,9
heretically,0,1.81,1.23,3,29,0.896551724137931,0
hereupon,0,1.38,0.57,3,29,0.896551724137931,0
herewith,0,1.26,0.86,4,27,0.8518518518518519,18
heritage,0,2.34,1.2,0,29,1.0,129
hermaphrodite,0,4.42,0.99,1,27,0.9629629629629629,15
hermit,0,4.29,1.12,0,28,1.0,60
hernia,0,3.58,1.32,1,25,0.96,91
herniated,0,2.75,1.51,4,28,0.8571428571428571,9
hero,0,3.07,1.47,0,27,1.0,2542
heroic,0,1.85,0.99,2,29,0.9310344827586207,234
heroically,0,1.83,1.09,4,28,0.8571428571428571,14
heroics,0,2.38,1.3,1,27,0.9629629629629629,34
heroin,0,4.57,0.94,22,5867,0.9962502130560763,501
heroine,0,4.21,1.08,0,29,1.0,74
heroism,0,2.67,1.37,0,30,1.0,56
heron,0,4.38,1.13,4,28,0.8571428571428571,14
herpes,0,3.88,1.24,0,25,1.0,66
herring,0,4.68,0.9,0,25,1.0,152
herringbone,0,4.07,1.3,1,29,0.9655172413793104,4
hers,0,2.61,1.4,0,28,1.0,802
herself,0,3.0,1.49,0,28,1.0,2675
hertz,0,2.63,1.67,1,28,0.9642857142857143,32
hesitance,0,1.69,0.84,2,28,0.9285714285714286,1
hesitancy,0,2.07,1.11,1,31,0.967741935483871,2
hesitant,0,1.88,1.01,1,26,0.9615384615384616,21
hesitantly,0,2.07,1.36,0,28,1.0,4
hesitate,0,2.46,1.43,0,28,1.0,279
hesitating,0,2.54,0.96,0,28,1.0,21
hesitatingly,0,2.04,1.07,1,29,0.9655172413793104,0
hesitation,0,2.59,1.21,0,29,1.0,94
hesitative,0,2.15,1.22,2,28,0.9285714285714286,0
hetero,0,2.52,1.61,2,27,0.9259259259259259,20
heterogeneous,0,2.59,1.53,3,25,0.88,2
heterogenic,0,1.91,1.11,4,26,0.8461538461538461,0
heterosexual,0,3.0,1.46,0,30,1.0,88
heterosexuality,0,2.63,1.38,0,30,1.0,11
hex,0,2.16,1.14,1,26,0.9615384615384616,66
hexadecimal,0,3.36,1.41,3,28,0.8928571428571429,0
hexagon,0,4.52,1.06,0,29,1.0,4
hexagonal,0,3.97,1.32,0,29,1.0,5
hexagonally,0,3.0,1.35,4,29,0.8620689655172413,0
hexagram,0,4.07,1.33,1,28,0.9642857142857143,0
hey,0,1.63,1.15,0,27,1.0,88079
heyday,0,1.52,0.7,1,28,0.9642857142857143,8
